pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
FF,4/8/2017,95.1,-2.0013,5.9587,Andrew Toles,592808,592351,home_run,hit_into_play_score,,,,,8,Andrew Toles homers (1) on a fly ball to center field.  ,R,L,R,COL,LAD,X,null,fly_ball,1,0,2017,-0.6352,1.4311,0.0579,2.0526,null,null,null,2,5,Top,54.56,47.69,,,572863,,170409_013743,6.9266,-138.2809,-8.0446,-9.6854,24.6805,-11.8503,3.32,1.48,394,97.9,24.866,96.981,2131,6.954,490169,592351,572863,448602,518934,571448,596115,467827,453568,506924,53.5459,0.492,0.773,2,1,0,3,5,35,2
CU,4/12/2016,75.7,2.5275,5.9279,Trevor Brown,623143,543261,home_run,hit_into_play_score,,,,,5,Trevor Brown homers (3) on a line drive to left center field.   Angel Pagan scores.,R,R,L,COL,SF,X,null,line_drive,3,2,2016,-0.6143,-0.581166667,-0.21,2.11,null,434636,null,2,8,Top,50.26,49.34,,,460026,,160412_210224,-4.96,-110.14,0.65,-4.28,19.01,-38.81,3.37,1.47,407,97.9,25.198,74.653,2920,5.324,446979,543261,460026,572019,518934,571448,596115,467827,453568,471865,55.1764,0.492,0.773,2,1,0,3,5,63,6
FT,4/27/2016,90.1,1.5682,5.3319,Nolan Arenado,571448,477003,home_run,hit_into_play_score,,,,,1,Nolan Arenado homers (9) on a fly ball to left field.,R,R,L,COL,PIT,X,null,fly_ball,1,2,2016,1.4565,0.717433333,-0.808,2.958,null,null,null,1,4,Bot,30.97,52.9,,,465041,,160427_202545,-9.711,-130.898,-0.978,19.873,26.438,-25.811,3.38,1.54,400,97.8,29.772,90.101,2020,6.161,447188,477003,465041,444379,543281,501896,474568,516782,457705,570256,54.3398,0.45,0.806,2,1,0,3,6,37,4
FF,4/10/2017,95.9,-1.3771,6.0117,Wil Myers,571976,543022,home_run,hit_into_play_score,,,,,12,Wil Myers homers (3) on a fly ball to center field.  ,R,R,R,COL,SD,X,null,fly_ball,0,2,2017,-0.0048,1.3176,0.549,3.858,null,null,null,0,6,Top,189.35,42.24,,,547172,,170411_021859,5.0569,-139.4567,-3.0437,-1.0494,27.2333,-14.724,3.52,1.55,398,97.8,32.218,95.606,2333,5.858,490200,543022,547172,448602,518934,571448,596115,467827,453568,471865,54.6423,0.386,0.705,2,1,0,3,5,39,3
SL,4/10/2016,83.2,-1.8392,6.1091,Trevor Story,596115,543506,home_run,hit_into_play_score,,,,,1,Trevor Story homers (7) on a fly ball to left center field.,R,R,R,COL,SD,X,null,fly_ball,1,1,2016,0.080141667,-0.059433333,-0.459,3.05,null,null,null,0,8,Bot,43.15,40.18,,,542194,,160410_162912,1.928,-121.17,-0.251,2.306,17.825,-34.858,3.53,1.6,425,97.7,31.724,82.833,2700,5.302,446953,543506,542194,571976,605486,489267,493351,425834,445055,461314,55.198,0.386,0.705,2,1,0,3,5,60,3
FF,6/23/2016,94.4,-1.0103,6.519,Mark Reynolds,448602,425844,home_run,hit_into_play_score,,,,,6,Mark Reynolds homers (7) on a line drive to right field.,R,R,R,COL,ARI,X,null,line_drive,2,2,2016,-0.120258333,1.4685,0.483,2.436,null,null,null,0,2,Bot,226.9,85.28,,,456078,,160623_191335,3.104,-137.186,-7.685,0.145,25.587,-14.944,3.55,1.59,376,97.6,31.207,94.54,2522,5.934,447951,425844,456078,502671,594838,571875,516416,598284,593647,630111,54.566,0.417,0.755,2,1,0,3,5,14,8
FF,9/3/2017,95.6,-2.7212,6.3041,Brandon Drury,592273,608566,home_run,hit_into_play_score,,,,,3,Brandon Drury homers (11) on a fly ball to right field.    Jake Lamb scores.  ,R,R,R,COL,ARI,X,null,fly_ball,0,2,2017,0.1757,1.276,0.3275,3.28,null,null,571875,1,6,Top,215.1,57.79,,,547172,,170903_210543,7.4586,-138.693,-5.0009,0.7744,26.32,-15.559,3.5085,1.4898,405,97.6,35.396,93.75,2141,5.028,492133,608566,547172,641857,518934,642162,596115,467827,453568,471865,55.4726,0.271,0.509,2,1,0,3,5,46,3
CH,9/19/2016,82.8,1.8876,6.4562,Randal Grichuk,545341,542881,home_run,hit_into_play_score,,,,,1,Randal Grichuk homers (23) on a fly ball to left field.   Jedd Gyorko scores.,R,R,L,COL,STL,X,null,fly_ball,0,0,2016,0.7384,0.774766667,-0.408,2.953,null,576397,null,0,3,Top,26.05,52.22,,,460026,,160919_192106,-7.611,-120.333,-2.525,9.303,19.748,-26.13,3.38,1.54,389,97.6,40.684,83.521,1524,6.318,449113,542881,460026,467827,518934,571448,518614,621311,453568,471865,54.1821,0.087,0.162,2,1,0,3,3,17,1
SL,5/7/2017,83,-2.3394,5.6204,Pat Valaika,642162,543331,home_run,hit_into_play_score,,,,,5,Pat Valaika homers (1) on a fly ball to left field.   Trevor Story scores.  ,R,R,R,COL,ARI,X,null,fly_ball,0,1,2017,0.7646,0.3452,-0.1234,2.4391,null,596115,null,2,6,Bot,12.44,70.7,,,543302,,170507_205603,3.5811,-120.8324,-1.6065,6.8752,17.733,-28.792,3.13,1.45,393,97.5,35.415,82.671,2495,5.499,490559,543331,543302,502671,572008,571875,605113,518614,453923,444482,55.0013,0.221,0.41,2,1,0,3,3,46,2
FF,8/9/2016,88.8,-3.0851,5.8583,Charlie Blackmon,453568,456167,home_run,hit_into_play_score,,,,,9,Charlie Blackmon homers (14) on a line drive to right center field.,R,L,R,COL,TEX,X,null,line_drive,2,1,2016,-0.601775,1.295066667,0.413,1.914,null,null,null,0,1,Bot,207.95,52.22,,,455139,,160809_131755,8.59,-128.926,-5.98,-5.832,20.959,-18.945,3.41,1.53,423,97.4,29.396,89.941,2335,6.492,448555,456167,455139,519048,596059,134181,462101,608577,435622,136860,54.0083,0.401,0.687,2,1,0,3,5,4,4
FF,8/31/2016,95.3,-3.1258,5.5037,Andrew Toles,592808,493603,home_run,hit_into_play_score,,,,,5,Andrew Toles hits a grand slam (3) to left field.   Yasmani Grandal scores.    Josh Reddick scores.    Joc Pederson scores.,R,L,R,COL,LAD,X,null,fly_ball,0,1,2016,-0.508533333,1.2191,-0.221,2.462,518735,502210,592626,2,9,Top,47.37,52.22,,,460026,,160831_213515,7.536,-138.395,-4.681,-5.361,26.211,-18.09,3.32,1.49,382,97.4,27.446,96.445,2208,6.594,448833,493603,460026,448602,518934,571448,542436,621311,453568,467827,53.9067,0.419,0.684,2,1,0,3,5,81,2
FF,7/7/2016,92.5,-2.3588,6.1053,Ryan Howard,429667,518452,home_run,hit_into_play_score,,,,,6,Ryan Howard homers (12) on a fly ball to right center field.,R,L,R,COL,PHI,X,null,fly_ball,1,0,2016,-0.227416667,0.885133333,0.633,2.717,null,null,null,1,2,Top,197.97,44.59,,,460026,,160707_185804,6.917,-134.587,-4.128,-1.311,23.195,-23.14,3.91,1.89,405,97.3,30.718,93.063,2157,6.033,448152,518452,460026,448602,518934,571448,596115,488681,453568,471865,54.4672,0.36,0.639,2,1,0,3,5,11,2
FS,5/11/2016,81.2,-0.4494,6.4734,Nolan Arenado,571448,461325,home_run,hit_into_play_score,,,,,4,Nolan Arenado homers (13) on a line drive to left field.,R,R,R,COL,ARI,X,null,line_drive,2,2,2016,-0.264991667,-0.3676,-0.75,2.61,null,null,null,2,8,Bot,14.72,82.91,,,543302,,160511_161156,-0.84,-118.15,-0.82,-1.38,22.05,-37.71,3.4,1.6,402,97.3,26.235,80.196,null,5.42,447368,461325,543302,502671,516416,571875,605113,430001,572008,630111,55.0799,0.416,0.66,2,1,0,3,5,76,5
CU,8/18/2017,75,-1.6929,6.113,Gerardo Parra,467827,490063,home_run,hit_into_play_score,,,,,6,Gerardo Parra homers (10) on a fly ball to right center field.  ,R,L,R,COL,MIL,X,null,fly_ball,1,0,2017,1.0188,-0.3505,0.2824,2.2224,null,null,null,1,5,Bot,195.09,39.01,,,444489,,170819_021637,2.2949,-109.304,-0.346,7.8815,17.74,-35.148,3.1265,1.339,410,97.3,34.389,75.637,2264,6.491,491920,490063,444489,519346,435522,543768,606115,460075,542979,570267,54.0096,0.26,0.476,2,1,0,3,5,44,2
FF,8/17/2016,94.4,-1.9348,6.0183,Pedro Severino,600474,571539,home_run,hit_into_play_score,,,,,2,Pedro Severino homers (1) on a fly ball to left field.,R,R,R,COL,WSH,X,null,fly_ball,2,0,2016,-0.459825,0.9353,0.066,3.175,null,null,null,1,7,Top,39.58,46.63,,,null,,160817_161738,5.024,-137.363,-3.033,-4.627,23.737,-22.068,3.35,1.47,421,97.2,27.8442,null,null,null,448664,null,null,null,null,null,null,null,null,null,54.8878,0.405,0.678,2,1,0,3,5,69,3
CU,6/22/2017,83.6,-1.9057,6.0937,Charlie Blackmon,453568,643327,home_run,hit_into_play_score,,,,,14,Charlie Blackmon homers (16) on a fly ball to center field.  ,R,L,R,COL,ARI,X,null,fly_ball,2,2,2017,0.1279,-0.3107,0.458,0.8419,null,null,null,0,1,Bot,168.13,19.66,,,425772,,170622_192503,5.0936,-121.2799,-4.9415,0.1756,24.7178,-34.3946,3.2547,1.3565,433,97.1,28.803,81.741,2294,5.294,491186,643327,425772,502671,572008,571875,605113,543302,571681,571757,55.206,0.401,0.687,2,1,0,3,5,5,7
FF,6/25/2016,93.7,-1.4967,5.5921,Charlie Blackmon,453568,571946,home_run,hit_into_play_score,,,,,14,Charlie Blackmon homers (11) on a fly ball to right field.,R,L,R,COL,ARI,X,null,fly_ball,1,0,2016,-0.661616667,1.199033333,0.853,2.096,null,null,null,0,1,Bot,236.04,80.7,,,456078,,160625_142649,6.289,-136.098,-5.665,-7.258,26.138,-18.849,3.46,1.54,407,97,33.355,94.808,2158,6.638,447975,571946,456078,502671,516416,592273,605113,598284,456422,630111,53.8627,0.303,0.551,2,1,0,3,5,7,2
SI,4/14/2016,90.8,-2.9823,5.8285,Brandon Belt,474832,430589,home_run,hit_into_play_score,,,,,7,"Umpire reviewed (home run), call on the field was overturned: Brandon Belt homers (3) on a fly ball to left center field.   Hunter Pence scores.",R,L,R,COL,SF,X,null,fly_ball,1,0,2016,-0.994225,0.5655,-0.53,1.72,null,null,452254,0,8,Top,39.2,63.58,,,null,,160414_155123,7.39,-132.01,-5.25,-11.13,23.98,-27.54,3.33,1.58,375,97,27.2682,null,null,null,447006,null,null,null,null,null,null,null,null,null,54.3855,0.419,0.684,2,1,0,3,5,66,2
FC,8/1/2017,86.9,1.6106,6.1911,Jay Bruce,457803,543734,home_run,hit_into_play_score,,,,,2,Jay Bruce homers (28) on a fly ball to right field.  ,R,L,L,COL,NYM,X,null,fly_ball,1,2,2017,0.1713,0.8974,-0.1703,3.0627,null,null,null,0,8,Top,246.86,79,,,452672,,170802_031658,-4.5055,-126.2078,-3.0579,2.6053,23.2138,-22.5458,3.4979,1.5395,400,97,39.193,85.519,2359,5.285,491688,543734,452672,448602,518934,571448,596115,467827,453568,471865,55.2149,0.104,0.194,2,1,0,3,3,61,4
CH,9/3/2016,84,-1.7463,6.0909,Daniel Descalso,518614,640463,home_run,hit_into_play_score,,,,,2,Daniel Descalso homers (5) on a fly ball to right center field.    Gerardo Parra scores.,R,L,R,COL,ARI,X,null,fly_ball,2,1,2016,-0.765991667,0.8493,-0.061,2.914,null,467827,null,1,5,Bot,194.58,35.94,,,456078,,160903_193909,4.314,-122.162,-1.824,-6.929,23.343,-25.232,3.21,1.46,413,97,31.798,82.998,1933,5.411,448879,640463,456078,502671,594838,571875,572008,593647,572041,630111,55.0892,0.322,0.578,2,1,0,3,5,40,4
SL,5/12/2017,78.8,1.9377,5.9615,Cody Bellinger,641355,459429,home_run,hit_into_play_score,,,,,8,Cody Bellinger homers (7) on a fly ball to right center field.  ,R,L,L,COL,LAD,X,null,fly_ball,0,0,2017,0.0863,0.5731,0.1549,2.0532,null,null,null,1,8,Top,217.16,56.87,,,572863,,170513_025425,-3.9601,-114.3924,-2.6333,1.4785,21.45,-27.0557,3.75,1.69,397,96.8,36.328,77.503,1907,5.529,490630,459429,572863,448602,518934,571448,642162,435622,453568,471865,54.9716,0.193,0.359,2,1,0,3,3,57,1
FF,5/9/2016,91.9,-1.5495,5.8374,Jean Segura,516416,543022,home_run,hit_into_play_score,,,,,8,Jean Segura homers (5) on a line drive to right field.,R,R,R,COL,ARI,X,null,line_drive,0,1,2016,-0.562808333,1.424066667,-0.051,1.797,null,null,null,2,5,Top,210.16,66.63,,,547172,,160509_201559,4.171,-133.697,-6.575,-5.705,24.977,-16.428,3.26,1.51,385,96.7,31.234,92.255,2396,6.094,447340,543022,547172,448602,518934,571448,596115,467827,453568,471865,54.4061,0.36,0.639,2,1,0,3,5,39,2
FF,4/25/2017,94.3,-2.6425,6.0473,Trea Turner,607208,543475,home_run,hit_into_play_score,,,,,2,Trea Turner homers (1) on a fly ball to right field.    Adam Eaton scores.  ,R,R,R,COL,WSH,X,null,fly_ball,1,1,2017,-0.549,1.3447,0.0633,3.0821,null,null,594809,0,6,Top,224.31,66.95,,,547172,,170426_035023,8.3215,-136.9252,-5.0808,-8.7544,28.1831,-14.0611,3.6,1.71,365,96.6,31.513,95.184,2425,6.762,490404,543475,547172,448602,518934,571448,596115,467827,453568,471865,53.7381,0.322,0.578,2,1,0,3,5,53,3
FF,9/3/2016,94.2,-2.3435,5.6852,Jake Lamb,571875,543022,home_run,hit_into_play_score,,,,,4,Jake Lamb homers (27) on a line drive to left field.   Welington Castillo scores.,R,L,R,COL,ARI,X,null,line_drive,1,0,2016,-0.496008333,1.285033333,-0.317,2.432,null,456078,null,1,3,Top,29.6,66.97,,,608596,,160903_185249,5.145,-136.893,-5.112,-5.072,25.261,-17.492,3.55,1.67,367,96.5,29.271,94.184,2448,5.843,448879,543022,608596,467827,518934,571448,518614,621311,606132,471865,54.6578,0.328,0.548,2,1,0,3,5,20,2
SL,7/19/2017,81.8,3.6293,5.2106,Trevor Story,596115,453385,home_run,hit_into_play_score,,,,,8,Trevor Story homers (12) on a fly ball to left center field.   Gerardo Parra scores.  ,R,R,L,COL,SD,X,null,fly_ball,0,2,2017,0.3303,0.4438,-0.1051,1.9805,null,null,467827,2,4,Bot,48.93,49.08,,,516949,,170719_205152,-8.8715,-118.6074,-1.5285,4.6279,21.1789,-28.0513,3.7693,1.5788,397,96.5,33.55,80.612,2075,5.521,491516,453385,516949,571976,641319,605486,430947,614173,622534,518466,54.9794,0.213,0.384,2,1,0,3,3,41,3
FF,4/8/2016,94,1.5952,5.7931,Trevor Story,596115,488748,home_run,hit_into_play_score,,,,,13,Trevor Story homers (6) on a fly ball to left field.,R,R,L,COL,SD,X,null,fly_ball,3,2,2016,0.645158333,1.3352,-1.428,2.317,null,null,null,0,9,Bot,42.18,49.29,,,519083,,160408_175343,-9.633,-136.296,-6.25,10.437,30.799,-17.248,3.52,1.58,397,96.5,30.429,93.716,2425,6.574,446923,488748,519083,571976,605486,500208,493351,425834,445055,608671,53.9261,0.316,0.543,2,1,0,3,5,89,6
FT,5/6/2017,91.7,1.9881,6.3403,Nolan Arenado,571448,571578,home_run,hit_into_play_score,,,,,1,Nolan Arenado homers (8) on a fly ball to left center field.  ,R,R,L,COL,ARI,X,null,fly_ball,0,1,2017,1.0441,1.3878,-0.4095,3.4942,null,null,null,0,3,Bot,40.55,58.78,,,455104,,170507_012104,-8.2849,-133.1144,-4.3542,14.0733,25.041,-14.9096,3.42,1.68,386,96.5,37.25,92.005,2257,6.325,490544,571578,455104,502671,592273,571875,605113,630111,572041,453923,54.1751,0.132,0.246,2,1,0,3,3,26,2
FF,9/4/2017,90.7,-1.3097,6.1115,Joe Panik,605412,518452,home_run,hit_into_play_score,,,,,6,Joe Panik homers (10) on a fly ball to right field.  ,R,L,R,COL,SF,X,null,fly_ball,1,1,2017,0.1552,1.2485,0.8223,2.3594,null,null,null,1,1,Top,231.07,61.94,,,null,,170904_191328,4.963,-131.8789,-6.1412,1.0108,21.2956,-16.7872,3.0657,1.2682,405,96.4,27.825,90.812,1813,5.867,492158,null,null,null,null,null,null,null,null,null,54.6334,0.343,0.559,2,1,0,3,5,2,3
FC,5/30/2016,86.3,-1.715,5.8549,Joey Votto,458015,435400,home_run,hit_into_play_score,,,,,9,Joey Votto homers (8) on a fly ball to right field.,R,L,R,COL,CIN,X,null,fly_ball,1,0,2016,0.492075,0.516766667,0.699,2.171,null,null,null,0,7,Top,208.64,67.14,,,572863,,160530_162002,3.577,-125.652,-2.579,7.346,19.011,-28.472,3.38,1.64,390,96.4,33.404,86.457,2042,5.555,447626,435400,572863,448602,518934,518614,596115,467827,453568,471865,54.9451,0.245,0.437,2,1,0,3,5,57,2
SL,8/18/2017,82.5,-2.0908,6.1778,Charlie Blackmon,453568,490063,home_run,hit_into_play_score,,,,,8,Charlie Blackmon homers (29) on a fly ball to left center field.  ,R,L,R,COL,MIL,X,null,fly_ball,1,2,2017,0.5113,0.3016,-0.0337,1.7961,null,null,null,0,1,Bot,43.2,63.62,,,444489,,170819_005036,3.6856,-119.995,-4.1014,4.3259,20.2488,-28.7604,3.2573,1.3592,374,96.3,31.592,82.659,2028,6.132,491920,490063,444489,519346,435522,543768,606115,460075,542979,570267,54.3684,0.269,0.476,2,1,0,3,5,4,4
SL,8/7/2016,91.1,-2.6349,5.827,Giancarlo Stanton,519317,592351,home_run,hit_into_play_score,,,,,6,Giancarlo Stanton homers (24) on a fly ball to right field.    Martin Prado scores.,R,R,R,COL,MIA,X,null,fly_ball,0,0,2016,-0.192625,0.7203,0.341,2.683,null,445988,null,2,4,Top,219.62,77.14,,,547172,,160807_153220,6.844,-132.464,-3.117,-0.809,24.163,-25.542,3.74,1.74,380,96.1,31.455,93.051,2309,6.98,448525,592351,547172,448602,518934,571448,542436,621311,453568,467827,53.5198,0.298,0.521,2,1,0,3,5,34,1
SL,5/14/2017,86.6,-1.5086,6.1126,Pat Valaika,642162,501822,home_run,hit_into_play_score,,,,,7,Pat Valaika homers (3) on a fly ball to left center field.   Carlos Gonzalez scores.  ,R,R,R,COL,LAD,X,null,fly_ball,1,0,2017,1.0368,0.6897,-0.4527,1.8973,null,null,471865,1,8,Bot,55.08,51.53,,,518735,,170514_223719,0.4776,-125.9367,-5.2508,10.7803,20.8909,-24.2901,3.13,1.45,386,96,37.797,85.975,2311,5.515,490660,501822,518735,400284,621035,457759,608369,641355,571771,624577,54.9857,0.103,0.189,2,1,0,3,3,75,2
SL,5/11/2016,84.7,2.6417,5.9345,Charlie Blackmon,453568,592662,home_run,hit_into_play_score,,,,,6,Charlie Blackmon homers (2) on a fly ball to right center field.,R,L,L,COL,ARI,X,null,fly_ball,1,1,2016,0.251316667,0.370566667,0.45,2.72,null,null,null,1,3,Bot,214.22,42.22,,,543302,,160511_134902,-6.21,-123.22,-1.6,4.27,21.17,-30.25,3.4,1.54,403,95.9,31.205,84.549,null,5.743,447368,592662,543302,502671,594838,571875,516416,630111,572008,592273,54.7568,0.298,0.521,2,1,0,3,5,20,3
FF,8/29/2017,96.4,-1.2419,6.4964,DJ LeMahieu,518934,605242,home_run,hit_into_play_score,,,,,3,DJ LeMahieu homers (7) on a fly ball to right center field.  ,R,R,R,COL,DET,X,null,fly_ball,3,2,2017,-0.1505,1.3835,0.5345,3.4299,null,null,null,1,1,Bot,214.06,56.17,,,543510,,170830_010159,5.0811,-140.2346,-5.8339,-2.9678,26.081,-12.6615,3.4078,1.4494,394,95.7,31.079,97.462,2207,6.508,492067,605242,543510,543308,435079,592206,578428,457708,543484,502100,53.9918,0.298,0.521,2,1,0,3,5,6,6
FT,8/20/2016,94.3,1.8703,6.14,Ben Zobrist,450314,459429,home_run,hit_into_play_score,,,,,5,Ben Zobrist homers (14) on a line drive to left field.,R,R,L,COL,CHC,X,null,line_drive,3,2,2016,0.756491667,1.164633333,-0.19,2.611,null,null,null,1,9,Top,30.45,51.2,,,460026,,160820_205732,-7.935,-136.912,-5.242,12.276,25.924,-19.13,3.6,1.71,395,95.7,26.792,94.029,2244,5.803,448694,459429,460026,430605,518934,571448,542436,467827,621311,471865,54.6974,0.348,0.552,2,1,0,3,5,70,6
CU,8/30/2017,74.1,-2.1933,6.265,Nicholas Castellanos,592206,518452,home_run,hit_into_play_score,,,,,8,Nicholas Castellanos homers (19) on a fly ball to left center field.  ,R,R,R,COL,DET,X,null,fly_ball,2,1,2017,1.1818,-0.0186,-0.2075,1.5111,null,null,null,2,3,Top,36.09,54.2,,,547172,,170830_200026,2.038,-107.8403,-2.5098,8.7555,16.2822,-32.1589,3.5284,1.56,400,95.7,30.48,73.557,2251,5.579,492082,518452,547172,435622,518934,571448,596115,467827,453568,471865,54.9216,0.316,0.543,2,1,0,3,5,21,4
FC,5/28/2017,89.3,-2.0786,5.5667,Gerardo Parra,467827,458681,home_run,hit_into_play_score,,,,,9,Gerardo Parra homers (6) on a fly ball to right center field.    Nolan Arenado scores.    Mark Reynolds scores.  ,R,L,R,COL,STL,X,null,fly_ball,1,0,2017,0.0787,0.7526,0.7585,2.0253,null,571448,448602,0,4,Bot,230.57,70.05,,,518700,,170528_201201,6.7159,-129.684,-4.2266,-0.3568,23.7232,-23.2885,3.41,1.6,389,95.7,35.301,88.395,2633,5.552,490856,458681,518700,572761,594824,576397,649557,502054,451594,545341,54.9478,0.184,0.334,2,1,0,3,3,29,2
FF,9/19/2016,93.2,1.5222,6.411,Ryan Raburn,430605,543779,home_run,hit_into_play_score,,,,,6,Ryan Raburn homers (9) on a fly ball to right field.,R,R,L,COL,STL,X,null,fly_ball,2,2,2016,0.691083333,1.263533333,0.82,2.221,null,null,null,1,9,Bot,217.93,72.57,,,425877,,160919_213028,-4.577,-135.573,-7.372,11.218,23.785,-18.004,3.45,1.53,383,95.6,37.813,94.48,2039,6.474,449113,543779,425877,572761,576397,425509,649557,461235,545341,572039,54.0262,0.103,0.189,2,1,0,3,3,74,6
FF,8/17/2017,98.2,-2.7984,5.2673,Charlie Blackmon,453568,542432,home_run,hit_into_play_score,,,,,5,Charlie Blackmon homers (28) on a fly ball to left field.  ,R,L,R,COL,ATL,X,null,fly_ball,2,1,2017,-0.8968,0.9215,-0.2075,2.6089,null,null,null,0,9,Bot,28.86,69.3,,,452095,,170817_223211,9.032,-142.6243,-3.8901,-14.0695,27.5647,-18.9451,3.2571,1.359,371,95.3,38.641,98.515,2351,6.212,491904,542432,452095,518692,645277,408252,621020,572669,542255,455976,54.2887,0.073,0.131,2,1,0,3,3,81,4
CU,7/18/2017,83.1,-2.7021,6.195,Carlos Asuaje,641319,543475,home_run,hit_into_play_score,,,,,2,Carlos Asuaje homers (1) on a fly ball to center field.  ,R,L,R,COL,SD,X,null,fly_ball,1,2,2017,0.2222,-0.4219,-0.1479,2.5128,null,null,null,0,7,Top,172.8,26.86,,,547172,,170719_025957,5.4025,-120.8521,-1.2359,1.2664,20.4781,-36.3029,2.9867,1.2377,420,95.2,30.944,83.262,2500,6.135,491501,543475,547172,448602,518934,642162,596115,467827,453568,471865,54.3648,0.24,0.408,2,1,0,3,5,62,4
CU,6/2/2016,77.1,-2.4102,6.3883,Trevor Story,596115,430580,home_run,hit_into_play_score,,,,,2,Trevor Story homers (15) on a fly ball to left field.   Mark Reynolds scores.,R,R,R,COL,CIN,X,null,fly_ball,1,2,2016,0.610366667,-0.2214,-0.073,2.955,null,null,448602,0,7,Bot,34.52,53.41,,,571466,,160602_205115,2.778,-112.322,0.307,6.917,17.092,-35.92,3.53,1.6,414,95.2,28.696,77.091,2340,5.719,447671,430580,571466,458015,408252,553993,446359,594807,571740,457803,54.7812,0.271,0.443,2,1,0,3,5,63,4
FF,6/10/2016,94.4,-1.6471,5.9226,Nolan Arenado,571448,606131,home_run,hit_into_play_score,,,,,6,Nolan Arenado homers (19) on a line drive to right field.    DJ LeMahieu scores.,R,R,R,COL,SD,X,null,line_drive,1,1,2016,-0.587858333,1.113033333,0.602,2.267,null,null,518934,1,1,Bot,213.36,69.01,,,519083,,160610_185900,5.812,-137.219,-5.979,-6.42,23.575,-19.656,3.38,1.56,382,95.2,25.526,94.895,1963,6.032,447784,606131,519083,571976,500208,477165,493351,425834,445055,461314,54.4679,0.288,0.43,2,1,0,3,5,6,3
SL,6/16/2017,84.7,-2.4354,5.9642,Denard Span,452655,622608,home_run,hit_into_play_score,,,,,9,Denard Span homers (4) on a fly ball to right field.  ,R,L,R,COL,SF,X,null,fly_ball,1,1,2017,0.5449,0.4968,0.2956,1.8441,null,null,null,2,3,Top,239.95,84.88,,,547172,,170617_012745,5.2933,-123.2154,-4.332,4.653,21.5481,-26.524,3.2402,1.4802,378,95.1,30.659,85.022,2079,6.242,491110,622608,547172,435622,518934,571448,506560,606132,453568,471865,54.2579,0.24,0.408,2,1,0,3,5,18,3
FF,4/25/2017,90.5,-2.3528,5.7364,Charlie Blackmon,453568,430599,home_run,hit_into_play_score,,,,,6,Charlie Blackmon homers (7) on a fly ball to right field.    Alexi Amarista scores.  ,R,L,R,COL,WSH,X,null,fly_ball,2,2,2017,-0.3589,1.252,0.742,2.5876,null,506560,null,0,8,Bot,234.01,85.73,,,446308,,170426_044938,8.3756,-131.3758,-4.5335,-5.6639,24.161,-17.1626,3.49,1.62,364,95,38.518,90.054,2029,5.85,490404,430599,446308,475582,502517,543685,607208,502317,594809,547180,54.65,0.073,0.131,2,1,0,3,3,81,5
CH,9/2/2016,84,-2.2827,5.3796,Daniel Descalso,518614,611093,home_run,hit_into_play_score,,,,,9,Daniel Descalso homers (4) on a fly ball to right field.,R,L,R,COL,ARI,X,null,fly_ball,1,1,2016,-0.120258333,0.744666667,0.511,1.828,null,null,null,2,8,Bot,221.99,61.38,,,456078,,160902_214535,5.485,-122.167,-2.896,0.102,20.284,-26.268,3.26,1.51,391,94.9,34.019,84.498,1860,6.151,448864,611093,456078,502671,516416,571875,572008,592273,572041,630111,54.3494,0.174,0.309,2,1,0,3,3,81,3
SL,9/1/2017,86.5,2.0644,6.1036,Daniel Descalso,518614,445197,home_run,hit_into_play_score,,,,,12,Daniel Descalso homers (9) on a fly ball to right field.    J.   Martinez scores.    Jake Lamb scores.  ,R,L,L,COL,ARI,X,null,fly_ball,0,2,2017,-0.2636,0.3902,0.6606,3.1958,502110,571875,null,2,7,Top,224,67.49,,,518960,,170902_033233,-2.8251,-126.0829,-1.6628,-2.3971,20.7664,-27.8322,3.066,1.3187,384,94.7,38.717,87.599,2510,6.465,492103,445197,518960,448602,518934,571448,596115,435622,453568,471865,54.0353,0.073,0.131,2,1,0,3,3,64,3
